"","x"
"9495",4
"9496",2
"9497",2
"9498",1
"9499",1
"9500",1
"9501",1
"9502",3
"9503",4
"9504",1
"9505",1
"9506",4
"9507",3
"9508",2
"9509",1
"9510",4
"9511",1
"9512",2
"9513",1
"9514",3
"9515",3
"9516",1
"9517",3
"9518",1
"9519",3
"9520",2
"9521",1
"9522",1
"9523",3
"9524",3
"9525",1
"9526",4
"9527",2
"9528",2
"9529",1
"9530",3
"9531",2
"9532",1
"9533",3
"9534",4
"9535",3
"9536",2
"9537",2
"9538",3
"9539",2
"9540",2
"9541",3
"9542",4
"9543",3
"9544",3
"9545",3
"9546",3
"9547",4
"9548",2
"9549",3
"9550",4
"9551",2
"9552",1
"9553",2
"9554",1
"9555",4
"9556",3
"9557",4
"9558",3
"9559",3
"9560",1
"9561",3
"9562",2
"9563",3
"9564",3
"9565",3
"9566",1
"9567",4
"9568",1
"9569",4
"9570",3
"9571",3
"9572",4
"9573",1
"9574",3
"9575",1
"9576",1
"9577",2
"9578",2
"9579",1
"9580",3
"9581",2
"9582",1
"9583",2
"9584",3
"9585",1
"9586",4
"9587",2
"9588",1
"9589",3
"9590",3
"9591",4
"9592",2
"9593",1
"9594",3
"9595",2
"9596",3
"9597",1
"9598",2
"9599",3
"9600",2
"9601",2
"9602",4
"9603",3
"9604",1
"9605",3
"9606",2
"9607",4
"9608",4
"9609",3
"9610",3
"9611",3
"9612",2
"9613",3
"9614",3
"9615",4
"9616",3
"9617",3
"9618",3
"9619",3
"9620",3
"9621",2
"9622",2
"9623",4
"9624",3
"9625",3
"9626",3
"9627",4
"9628",3
"9629",1
"9630",1
"9631",3
"9632",3
"9633",1
"9634",3
"9635",1
"9636",1
"9637",3
"9638",3
"9639",2
"9640",3
"9641",2
"9642",2
"9643",2
"9644",4
"9645",4
"9646",4
"9647",4
"9648",4
"9649",3
"9650",3
"9651",3
"9652",2
"9653",4
"9654",1
"9655",4
"9656",3
"9657",1
"9658",1
"9659",1
"9660",3
"9661",2
"9662",2
"9663",3
"9664",3
"9665",3
"9666",4
"9667",3
"9668",3
"9669",4
"9670",4
"9671",3
"9672",1
"9673",1
"9674",3
"9675",1
"9676",3
"9677",1
"9678",3
"9679",2
"9680",4
"9681",3
"9682",3
"9683",1
"9684",2
"9685",3
"9686",4
"9687",3
"9688",1
"9689",1
"9690",4
"9691",1
"9692",4
"9693",4
"9694",3
"9695",3
"9696",3
"9697",4
"9698",1
"9699",3
"9700",2
"9701",4
"9702",2
"9703",1
"9704",3
"9705",2
"9706",3
"9707",4
"9708",3
"9709",2
"9710",1
"9711",1
"9712",2
"9713",1
"9714",1
"9715",3
"9716",3
"9717",2
"9718",2
"9719",1
"9720",2
"9721",1
"9722",3
"9723",2
"9724",3
"9725",2
"9726",1
"9727",3
"9728",4
"9729",3
"9730",2
"9731",3
"9732",2
"9733",4
"9734",3
"9735",1
"9736",4
"9737",3
"9738",4
"9739",2
"9740",1
"9741",2
"9742",1
"9743",2
"9744",4
"9745",1
"9746",4
"9747",1
"9748",3
"9749",3
"9750",4
"9751",3
"9752",3
"9753",3
"9754",4
"9755",1
"9756",3
"9757",3
"9758",3
"9759",4
"9760",3
"9761",1
"9762",1
"9763",4
"9764",4
"9765",1
"9766",3
"9767",4
"9768",4
"9769",1
"9770",1
"9771",3
"9772",3
"9773",3
"9774",3
"9775",2
"9776",4
"9777",2
"9778",3
"9779",2
"9780",2
"9781",1
"9782",3
"9783",2
"9784",4
"9785",3
"9786",3
"9787",3
"9788",4
"9789",2
"9790",2
"9791",3
"9792",1
"9793",1
"9794",4
"9795",1
"9796",3
"9797",3
"9798",1
"9799",3
"9800",3
"9801",3
"9802",1
"9803",2
"9804",1
"9805",3
"9806",4
"9807",1
"9808",1
"9809",3
"9810",1
"9811",4
"9812",3
"9813",3
"9814",3
"9815",3
"9816",1
"9817",3
"9818",1
"9819",4
"9820",1
"9821",2
"9822",3
"9823",4
"9824",1
"9825",1
"9826",1
"9827",2
"9828",2
"9829",4
"9830",2
"9831",1
"9832",3
"9833",1
"9834",1
"9835",3
"9836",3
"9837",2
"9838",1
"9839",2
"9840",1
"9841",3
"9842",2
"9843",1
"9844",2
"9845",1
"9846",1
"9847",1
"9848",2
"9849",1
"9850",1
"9851",4
"9852",4
"9853",4
"9854",3
"9855",4
"9856",3
"9857",3
"9858",1
"9859",3
"9860",3
"9861",4
"9862",2
"9863",4
"9864",3
"9865",4
"9866",3
"9867",1
"9868",3
"9869",3
"9870",3
"9871",3
"9872",1
"9873",3
"9874",1
"9875",1
"9876",3
"9877",2
"9878",3
"9879",1
"9880",3
"9881",3
"9882",3
"9883",2
"9884",4
"9885",3
"9886",1
"9887",2
"9888",4
"9889",1
"9890",2
"9891",1
"9892",1
"9893",3
"9894",1
"9895",3
"9896",2
"9897",1
"9898",1
"9899",3
"9900",3
"9901",3
"9902",4
"9903",4
"9904",1
"9905",4
"9906",1
"9907",3
"9908",3
"9909",3
"9910",2
"9911",3
"9912",1
"9913",2
"9914",3
"9915",4
"9916",1
"9917",1
"9918",2
"9919",4
"9920",1
"9921",1
"9922",1
"9923",1
"9924",2
"9925",3
"9926",4
"9927",1
"9928",2
"9929",1
"9930",4
"9931",3
"9932",2
"9933",4
"9934",3
"9935",1
"9936",3
"9937",3
"9938",4
"9939",3
"9940",2
"9941",3
"9942",3
"9943",4
"9944",2
"9945",1
"9946",3
"9947",1
"9948",1
"9949",4
"9950",1
"9951",3
"9952",1
"9953",4
"9954",3
"9955",4
"9956",3
"9957",1
"9958",2
"9959",3
"9960",4
"9961",1
"9962",2
"9963",4
"9964",1
"9965",3
"9966",1
"9967",3
"9968",1
"9969",2
"9970",1
"9971",1
"9972",1
"9973",2
"9974",1
"9975",1
"9976",1
"9977",4
"9978",4
"9979",3
"9980",3
"9981",1
"9982",4
"9983",3
"9984",2
"9985",4
"9986",4
"9987",4
"9988",2
"9989",3
"9990",4
"9991",1
"9992",3
"9993",1
"9994",3
"9995",2
"9996",3
"9997",1
"9998",3
"9999",3
"10000",1
