"","x"
"9495",3
"9496",1
"9497",3
"9498",1
"9499",1
"9500",3
"9501",3
"9502",1
"9503",1
"9504",2
"9505",3
"9506",3
"9507",1
"9508",3
"9509",3
"9510",3
"9511",1
"9512",1
"9513",1
"9514",1
"9515",3
"9516",4
"9517",1
"9518",1
"9519",1
"9520",3
"9521",3
"9522",4
"9523",3
"9524",1
"9525",3
"9526",3
"9527",3
"9528",1
"9529",1
"9530",1
"9531",1
"9532",1
"9533",3
"9534",1
"9535",3
"9536",3
"9537",3
"9538",4
"9539",4
"9540",3
"9541",3
"9542",1
"9543",3
"9544",1
"9545",1
"9546",1
"9547",3
"9548",1
"9549",3
"9550",1
"9551",4
"9552",3
"9553",4
"9554",3
"9555",1
"9556",2
"9557",3
"9558",3
"9559",1
"9560",1
"9561",3
"9562",3
"9563",1
"9564",3
"9565",1
"9566",1
"9567",3
"9568",1
"9569",1
"9570",1
"9571",3
"9572",3
"9573",3
"9574",1
"9575",1
"9576",1
"9577",1
"9578",4
"9579",1
"9580",1
"9581",1
"9582",1
"9583",1
"9584",1
"9585",1
"9586",3
"9587",3
"9588",1
"9589",4
"9590",1
"9591",1
"9592",1
"9593",2
"9594",4
"9595",4
"9596",1
"9597",3
"9598",3
"9599",3
"9600",3
"9601",1
"9602",1
"9603",3
"9604",4
"9605",1
"9606",1
"9607",4
"9608",3
"9609",4
"9610",2
"9611",3
"9612",1
"9613",2
"9614",1
"9615",1
"9616",1
"9617",1
"9618",3
"9619",1
"9620",4
"9621",3
"9622",1
"9623",1
"9624",3
"9625",3
"9626",1
"9627",3
"9628",4
"9629",1
"9630",1
"9631",1
"9632",3
"9633",1
"9634",1
"9635",3
"9636",1
"9637",3
"9638",1
"9639",4
"9640",1
"9641",1
"9642",3
"9643",3
"9644",3
"9645",1
"9646",1
"9647",1
"9648",4
"9649",3
"9650",3
"9651",4
"9652",1
"9653",3
"9654",4
"9655",3
"9656",3
"9657",1
"9658",4
"9659",1
"9660",1
"9661",4
"9662",3
"9663",1
"9664",1
"9665",3
"9666",3
"9667",1
"9668",4
"9669",1
"9670",1
"9671",1
"9672",3
"9673",1
"9674",1
"9675",3
"9676",3
"9677",1
"9678",1
"9679",3
"9680",4
"9681",1
"9682",3
"9683",1
"9684",3
"9685",3
"9686",1
"9687",1
"9688",3
"9689",1
"9690",1
"9691",3
"9692",3
"9693",1
"9694",1
"9695",3
"9696",3
"9697",4
"9698",4
"9699",1
"9700",1
"9701",3
"9702",3
"9703",4
"9704",4
"9705",3
"9706",3
"9707",3
"9708",1
"9709",4
"9710",1
"9711",3
"9712",1
"9713",1
"9714",1
"9715",3
"9716",1
"9717",3
"9718",3
"9719",1
"9720",1
"9721",3
"9722",3
"9723",3
"9724",3
"9725",3
"9726",1
"9727",3
"9728",3
"9729",4
"9730",4
"9731",1
"9732",1
"9733",3
"9734",3
"9735",1
"9736",1
"9737",4
"9738",3
"9739",3
"9740",3
"9741",1
"9742",1
"9743",3
"9744",3
"9745",1
"9746",1
"9747",1
"9748",1
"9749",1
"9750",1
"9751",3
"9752",1
"9753",1
"9754",1
"9755",3
"9756",3
"9757",4
"9758",3
"9759",3
"9760",4
"9761",1
"9762",3
"9763",1
"9764",3
"9765",4
"9766",3
"9767",3
"9768",3
"9769",3
"9770",3
"9771",3
"9772",3
"9773",3
"9774",1
"9775",3
"9776",1
"9777",1
"9778",3
"9779",4
"9780",1
"9781",1
"9782",3
"9783",3
"9784",3
"9785",3
"9786",1
"9787",1
"9788",4
"9789",1
"9790",1
"9791",3
"9792",1
"9793",1
"9794",1
"9795",1
"9796",3
"9797",3
"9798",4
"9799",3
"9800",3
"9801",3
"9802",3
"9803",1
"9804",1
"9805",3
"9806",3
"9807",1
"9808",3
"9809",1
"9810",1
"9811",4
"9812",3
"9813",4
"9814",4
"9815",3
"9816",3
"9817",3
"9818",1
"9819",1
"9820",4
"9821",3
"9822",1
"9823",4
"9824",3
"9825",3
"9826",3
"9827",3
"9828",1
"9829",1
"9830",1
"9831",3
"9832",3
"9833",1
"9834",3
"9835",3
"9836",4
"9837",3
"9838",3
"9839",1
"9840",1
"9841",3
"9842",1
"9843",1
"9844",3
"9845",3
"9846",1
"9847",3
"9848",3
"9849",4
"9850",3
"9851",4
"9852",1
"9853",4
"9854",1
"9855",1
"9856",3
"9857",3
"9858",4
"9859",3
"9860",1
"9861",3
"9862",1
"9863",3
"9864",3
"9865",3
"9866",3
"9867",1
"9868",1
"9869",3
"9870",4
"9871",3
"9872",1
"9873",3
"9874",4
"9875",3
"9876",3
"9877",4
"9878",3
"9879",1
"9880",4
"9881",1
"9882",3
"9883",3
"9884",1
"9885",1
"9886",1
"9887",3
"9888",1
"9889",1
"9890",4
"9891",3
"9892",1
"9893",1
"9894",3
"9895",1
"9896",1
"9897",3
"9898",1
"9899",3
"9900",1
"9901",1
"9902",2
"9903",1
"9904",3
"9905",1
"9906",1
"9907",1
"9908",4
"9909",1
"9910",3
"9911",1
"9912",3
"9913",1
"9914",3
"9915",4
"9916",4
"9917",3
"9918",1
"9919",4
"9920",3
"9921",3
"9922",3
"9923",3
"9924",3
"9925",4
"9926",1
"9927",4
"9928",1
"9929",1
"9930",1
"9931",3
"9932",1
"9933",2
"9934",3
"9935",1
"9936",3
"9937",3
"9938",1
"9939",1
"9940",3
"9941",1
"9942",1
"9943",4
"9944",3
"9945",3
"9946",3
"9947",1
"9948",1
"9949",4
"9950",3
"9951",4
"9952",2
"9953",1
"9954",4
"9955",3
"9956",3
"9957",3
"9958",1
"9959",3
"9960",1
"9961",4
"9962",1
"9963",1
"9964",3
"9965",1
"9966",1
"9967",1
"9968",3
"9969",1
"9970",1
"9971",3
"9972",1
"9973",3
"9974",3
"9975",4
"9976",1
"9977",3
"9978",1
"9979",1
"9980",1
"9981",1
"9982",3
"9983",1
"9984",4
"9985",3
"9986",3
"9987",4
"9988",4
"9989",1
"9990",4
"9991",3
"9992",1
"9993",1
"9994",1
"9995",3
"9996",1
"9997",1
"9998",4
"9999",1
"10000",3
